LA	subnetwork	OD	with	preload									
17227	132	52	0.2	0.05	0	3600	1	0	0	0	0	1	1
17228	132	53	0.2	0.05	0	3600	1	0	0	0	0	1	1
17229	132	54	0.2	0.05	0	3600	1	0	0	0	0	1	1
17230	132	58	0.2	0.05	0	3600	1	0	0	0	0	1	1
17231	132	59	0.2	0.05	0	3600	1	0	0	0	0	1	1
17232	132	61	0.2	0.05	0	3600	1	0	0	0	0	1	1
17233	132	62	0.1	0.05	0	3600	1	0	0	0	0	1	1
17234	132	63	0.4	0.05	0	3600	1	0	0	0	0	1	1
17235	132	64	0.1	0.05	0	3600	1	0	0	0	0	1	1
17236	132	65	0.2	0.05	0	3600	1	0	0	0	0	1	1
17237	132	66	0.2	0.05	0	3600	1	0	0	0	0	1	1
17238	132	67	0.1	0.05	0	3600	1	0	0	0	0	1	1
17239	132	68	0.2	0.05	0	3600	1	0	0	0	0	1	1
17240	132	69	0.6	0.05	0	3600	1	0	0	0	0	1	1
17241	132	70	0.2	0.05	0	3600	1	0	0	0	0	1	1
17242	132	71	0.1	0.05	0	3600	1	0	0	0	0	1	1
17243	132	72	0.3	0.05	0	3600	1	0	0	0	0	1	1
17244	132	73	0.1	0.05	0	3600	1	0	0	0	0	1	1
17245	132	74	0.1	0.05	0	3600	1	0	0	0	0	1	1
17246	132	75	0.6	0.05	0	3600	1	0	0	0	0	1	1
17247	132	76	0.2	0.05	0	3600	1	0	0	0	0	1	1
17248	132	77	0.2	0.05	0	3600	1	0	0	0	0	1	1
17249	132	78	0.2	0.05	0	3600	1	0	0	0	0	1	1
17250	132	81	0.1	0.05	0	3600	1	0	0	0	0	1	1
17251	132	82	0.6	0.05	0	3600	1	0	0	0	0	1	1
17252	132	83	0.1	0.05	0	3600	1	0	0	0	0	1	1
17253	132	84	0.4	0.05	0	3600	1	0	0	0	0	1	1
17254	132	85	0.5	0.05	0	3600	1	0	0	0	0	1	1
17255	132	86	0.7	0.05	0	3600	1	0	0	0	0	1	1
17256	132	87	0.4	0.05	0	3600	1	0	0	0	0	1	1
17257	132	90	0.1	0.05	0	3600	1	0	0	0	0	1	1
17258	132	91	0.5	0.05	0	3600	1	0	0	0	0	1	1
17259	132	178	3.6	0.05	0	3600	1	0	0	0	0	1	1
17260	132	92	0.4	0.05	0	3600	1	0	0	0	0	1	1
17261	132	93	0.4	0.05	0	3600	1	0	0	0	0	1	1
17262	132	94	0.7	0.05	0	3600	1	0	0	0	0	1	1
17263	132	95	0.7	0.05	0	3600	1	0	0	0	0	1	1
17264	132	96	0.5	0.05	0	3600	1	0	0	0	0	1	1
17265	132	98	0.1	0.05	0	3600	1	0	0	0	0	1	1
17266	132	101	0.5	0.05	0	3600	1	0	0	0	0	1	1
17267	132	102	0.5	0.05	0	3600	1	0	0	0	0	1	1
17268	132	103	0.5	0.05	0	3600	1	0	0	0	0	1	1
17269	132	104	0.5	0.05	0	3600	1	0	0	0	0	1	1
17270	132	105	0.2	0.05	0	3600	1	0	0	0	0	1	1
17271	132	106	2.2	0.05	0	3600	1	0	0	0	0	1	1
17272	132	107	1	0.05	0	3600	1	0	0	0	0	1	1
17273	132	189	52.98	0.05	0	3600	1	0	0	0	0	1	1
17274	132	108	1	0.05	0	3600	1	0	0	0	0	1	1
17275	132	109	0.7	0.05	0	3600	1	0	0	0	0	1	1
17276	132	110	1.6	0.05	0	3600	1	0	0	0	0	1	1
17277	132	111	0.4	0.05	0	3600	1	0	0	0	0	1	1
17278	132	112	0.5	0.05	0	3600	1	0	0	0	0	1	1
17279	132	179	1.25	0.05	0	3600	1	0	0	0	0	1	1
17280	132	113	1	0.05	0	3600	1	0	0	0	0	1	1
17281	132	114	0.4	0.05	0	3600	1	0	0	0	0	1	1
17282	132	115	0.9	0.05	0	3600	1	0	0	0	0	1	1
17283	132	116	0.9	0.05	0	3600	1	0	0	0	0	1	1
17284	132	117	0.8	0.05	0	3600	1	0	0	0	0	1	1
17285	132	118	0.1	0.05	0	3600	1	0	0	0	0	1	1
17286	132	119	0.6	0.05	0	3600	1	0	0	0	0	1	1
17287	132	120	2.7	0.05	0	3600	1	0	0	0	0	1	1
17288	132	121	0.2	0.05	0	3600	1	0	0	0	0	1	1
17289	132	122	2.3	0.05	0	3600	1	0	0	0	0	1	1
17290	132	123	2.7	0.05	0	3600	1	0	0	0	0	1	1
17291	132	180	11.3	0.05	0	3600	1	0	0	0	0	1	1
17292	132	124	0.9	0.05	0	3600	1	0	0	0	0	1	1
17293	132	125	0.9	0.05	0	3600	1	0	0	0	0	1	1
17294	132	126	1.3	0.05	0	3600	1	0	0	0	0	1	1
17295	132	127	4	0.05	0	3600	1	0	0	0	0	1	1
17296	132	128	1.6	0.05	0	3600	1	0	0	0	0	1	1
17297	132	130	0.9	0.05	0	3600	1	0	0	0	0	1	1
17298	132	131	1	0.05	0	3600	1	0	0	0	0	1	1
17299	132	133	1.6	0.05	0	3600	1	0	0	0	0	1	1
17300	132	134	0.9	0.05	0	3600	1	0	0	0	0	1	1
17301	132	135	1	0.05	0	3600	1	0	0	0	0	1	1
17302	132	136	1.6	0.05	0	3600	1	0	0	0	0	1	1
17303	132	137	1.1	0.05	0	3600	1	0	0	0	0	1	1
17304	132	138	0.6	0.05	0	3600	1	0	0	0	0	1	1
17305	132	139	1	0.05	0	3600	1	0	0	0	0	1	1
17306	132	140	0.1	0.05	0	3600	1	0	0	0	0	1	1
17307	132	141	1.6	0.05	0	3600	1	0	0	0	0	1	1
17308	132	142	1.6	0.05	0	3600	1	0	0	0	0	1	1
17309	132	143	1	0.05	0	3600	1	0	0	0	0	1	1
17310	132	144	1.1	0.05	0	3600	1	0	0	0	0	1	1
17311	132	145	1.9	0.05	0	3600	1	0	0	0	0	1	1
17312	132	147	0.3	0.05	0	3600	1	0	0	0	0	1	1
17313	132	148	1	0.05	0	3600	1	0	0	0	0	1	1
17314	132	149	2.3	0.05	0	3600	1	0	0	0	0	1	1
17315	132	182	2.32	0.05	0	3600	1	0	0	0	0	1	1
17316	132	150	0.6	0.05	0	3600	1	0	0	0	0	1	1
17317	132	151	1.1	0.05	0	3600	1	0	0	0	0	1	1
17318	132	152	1.7	0.05	0	3600	1	0	0	0	0	1	1
17319	132	153	0.3	0.05	0	3600	1	0	0	0	0	1	1
17320	132	154	1.1	0.05	0	3600	1	0	0	0	0	1	1
17321	132	155	0.6	0.05	0	3600	1	0	0	0	0	1	1
17322	132	156	1.3	0.05	0	3600	1	0	0	0	0	1	1
17323	132	157	0.9	0.05	0	3600	1	0	0	0	0	1	1
17324	132	158	0.6	0.05	0	3600	1	0	0	0	0	1	1
17325	132	159	0.6	0.05	0	3600	1	0	0	0	0	1	1
17326	132	185	0.9	0.05	0	3600	1	0	0	0	0	1	1
17327	132	160	1.8	0.05	0	3600	1	0	0	0	0	1	1
17328	132	192	3.59	0.05	0	3600	1	0	0	0	0	1	1
17329	132	194	1.17	0.05	0	3600	1	0	0	0	0	1	1
17330	132	184	0.5	0.05	0	3600	1	0	0	0	0	1	1
17331	132	188	2.2	0.05	0	3600	1	0	0	0	0	1	1
17332	132	191	1.9	0.05	0	3600	1	0	0	0	0	1	1
17333	132	186	3.74	0.05	0	3600	1	0	0	0	0	1	1
17334	132	187	2.9	0.05	0	3600	1	0	0	0	0	1	1
17335	182	144	16.38	0.05	0	3600	1	0	0	0	0	1	1
17336	133	171	35.84	0.05	0	3600	1	0	0	0	0	1	1
17337	133	171	0.4435810643	0.05	0	2272.4144043384	1	0	0	0	0	1	1
17338	161	2	5.5367742381	0.05	3417.9445365386	3600	1	0	0	0	0	1	1
17339	133	3	0.28	0.05	0	3600	1	0	0	0	0	1	1
17340	133	4	0.28	0.05	0	3600	1	0	0	0	0	1	1
17341	133	5	0.21	0.05	0	3600	1	0	0	0	0	1	1
17342	133	7	0.21	0.05	0	3600	1	0	0	0	0	1	1
17343	133	8	0.28	0.05	0	3600	1	0	0	0	0	1	1
17344	133	10	0.21	0.05	0	3600	1	0	0	0	0	1	1
17345	133	171	0.2051311978	0.05	0	2456.9641549361	1	0	0	0	0	1	1
17346	167	16	0.7253171987	0.05	2905.1316018402	3600	1	0	0	0	0	1	1
17347	133	18	0.28	0.05	0	3600	1	0	0	0	0	1	1
17348	133	52	0.07	0.05	0	3600	1	0	0	0	0	1	1
17349	133	53	0.2	0.05	0	3600	1	0	0	0	0	1	1
17350	133	54	0.2	0.05	0	3600	1	0	0	0	0	1	1
17351	133	61	0.3	0.05	0	3600	1	0	0	0	0	1	1
17352	133	65	0.2	0.05	0	3600	1	0	0	0	0	1	1
17353	133	68	0.2	0.05	0	3600	1	0	0	0	0	1	1
17354	133	69	0.7	0.05	0	3600	1	0	0	0	0	1	1
17355	133	70	0.2	0.05	0	3600	1	0	0	0	0	1	1
17356	133	71	0.1	0.05	0	3600	1	0	0	0	0	1	1
17357	133	74	0.1	0.05	0	3600	1	0	0	0	0	1	1
17358	133	76	0.2	0.05	0	3600	1	0	0	0	0	1	1
17359	133	77	0.3	0.05	0	3600	1	0	0	0	0	1	1
17360	133	78	0.3	0.05	0	3600	1	0	0	0	0	1	1
17361	133	81	0.1	0.05	0	3600	1	0	0	0	0	1	1
17362	133	82	0.5	0.05	0	3600	1	0	0	0	0	1	1
17363	133	83	0.1	0.05	0	3600	1	0	0	0	0	1	1
17364	133	84	0.4	0.05	0	3600	1	0	0	0	0	1	1
17365	133	85	0.5	0.05	0	3600	1	0	0	0	0	1	1
17366	133	86	0.6	0.05	0	3600	1	0	0	0	0	1	1
17367	133	87	0.4	0.05	0	3600	1	0	0	0	0	1	1
17368	133	90	0.1	0.05	0	3600	1	0	0	0	0	1	1
17369	133	91	0.5	0.05	0	3600	1	0	0	0	0	1	1
17370	133	178	1.12	0.05	0	3600	1	0	0	0	0	1	1
17371	133	92	0.3	0.05	0	3600	1	0	0	0	0	1	1
17372	133	93	0.3	0.05	0	3600	1	0	0	0	0	1	1
17373	133	94	0.8	0.05	0	3600	1	0	0	0	0	1	1
17374	133	95	0.8	0.05	0	3600	1	0	0	0	0	1	1
17375	133	96	0.6	0.05	0	3600	1	0	0	0	0	1	1
17376	133	98	0.1	0.05	0	3600	1	0	0	0	0	1	1
17377	133	179	1.1	0.05	0	3600	1	0	0	0	0	1	1
17378	133	101	0.4	0.05	0	3600	1	0	0	0	0	1	1
17379	133	102	0.4	0.05	0	3600	1	0	0	0	0	1	1
17380	133	103	0.4	0.05	0	3600	1	0	0	0	0	1	1
17381	133	104	0.4	0.05	0	3600	1	0	0	0	0	1	1
17382	133	105	0.3	0.05	0	3600	1	0	0	0	0	1	1
17383	133	106	2.3	0.05	0	3600	1	0	0	0	0	1	1
17384	133	107	0.8	0.05	0	3600	1	0	0	0	0	1	1
17385	133	189	15.34	0.05	0	3600	1	0	0	0	0	1	1
17386	133	108	0.8	0.05	0	3600	1	0	0	0	0	1	1
17387	133	109	0.7	0.05	0	3600	1	0	0	0	0	1	1
17388	133	110	1.9	0.05	0	3600	1	0	0	0	0	1	1
17389	133	111	0.3	0.05	0	3600	1	0	0	0	0	1	1
17390	133	180	19.45	0.05	0	3600	1	0	0	0	0	1	1
17391	133	112	0.3	0.05	0	3600	1	0	0	0	0	1	1
17392	133	113	0.8	0.05	0	3600	1	0	0	0	0	1	1
17393	133	114	0.3	0.05	0	3600	1	0	0	0	0	1	1
17394	133	115	1	0.05	0	3600	1	0	0	0	0	1	1
17395	133	116	0.6	0.05	0	3600	1	0	0	0	0	1	1
17396	133	117	0.9	0.05	0	3600	1	0	0	0	0	1	1
17397	133	118	0.1	0.05	0	3600	1	0	0	0	0	1	1
17398	133	119	0.4	0.05	0	3600	1	0	0	0	0	1	1
17399	133	120	3.3	0.05	0	3600	1	0	0	0	0	1	1
17400	133	121	0.2	0.05	0	3600	1	0	0	0	0	1	1
17401	133	122	3.3	0.05	0	3600	1	0	0	0	0	1	1
17402	133	123	3.3	0.05	0	3600	1	0	0	0	0	1	1
17403	133	124	0.5	0.05	0	3600	1	0	0	0	0	1	1
17404	133	125	0.6	0.05	0	3600	1	0	0	0	0	1	1
17405	133	126	1.6	0.05	0	3600	1	0	0	0	0	1	1
17406	133	127	2.7	0.05	0	3600	1	0	0	0	0	1	1
17407	133	129	0.1	0.05	0	3600	1	0	0	0	0	1	1
17408	133	130	0.5	0.05	0	3600	1	0	0	0	0	1	1
17409	133	131	0.7	0.05	0	3600	1	0	0	0	0	1	1
17410	133	132	1.6	0.05	0	3600	1	0	0	0	0	1	1
17411	133	134	0.5	0.05	0	3600	1	0	0	0	0	1	1
17412	133	135	0.7	0.05	0	3600	1	0	0	0	0	1	1
17413	133	137	0.5	0.05	0	3600	1	0	0	0	0	1	1
17414	133	138	0.7	0.05	0	3600	1	0	0	0	0	1	1
17415	133	139	0.7	0.05	0	3600	1	0	0	0	0	1	1
17416	133	140	0.1	0.05	0	3600	1	0	0	0	0	1	1
17417	133	143	0.7	0.05	0	3600	1	0	0	0	0	1	1
17418	133	144	0.5	0.05	0	3600	1	0	0	0	0	1	1
17419	133	145	1.1	0.05	0	3600	1	0	0	0	0	1	1
17420	133	146	1.6	0.05	0	3600	1	0	0	0	0	1	1
17421	133	147	0.4	0.05	0	3600	1	0	0	0	0	1	1
17422	133	148	1.6	0.05	0	3600	1	0	0	0	0	1	1
17423	133	149	3.3	0.05	0	3600	1	0	0	0	0	1	1
17424	133	150	0.3	0.05	0	3600	1	0	0	0	0	1	1
17425	133	151	0.5	0.05	0	3600	1	0	0	0	0	1	1
17426	133	152	1.5	0.05	0	3600	1	0	0	0	0	1	1
17427	133	182	1.95	0.05	0	3600	1	0	0	0	0	1	1
17428	133	153	0.4	0.05	0	3600	1	0	0	0	0	1	1
17429	133	154	0.5	0.05	0	3600	1	0	0	0	0	1	1
17430	133	155	0.3	0.05	0	3600	1	0	0	0	0	1	1
17431	133	156	1	0.05	0	3600	1	0	0	0	0	1	1
17432	133	157	1.1	0.05	0	3600	1	0	0	0	0	1	1
17433	133	158	0.3	0.05	0	3600	1	0	0	0	0	1	1
17434	133	159	0.3	0.05	0	3600	1	0	0	0	0	1	1
17435	133	185	0.9	0.05	0	3600	1	0	0	0	0	1	1
17436	133	160	2.7	0.05	0	3600	1	0	0	0	0	1	1
17437	133	192	2.85	0.05	0	3600	1	0	0	0	0	1	1
17438	133	194	0.87	0.05	0	3600	1	0	0	0	0	1	1
17439	133	184	0.6	0.05	0	3600	1	0	0	0	0	1	1
17440	133	188	30.11	0.05	0	3600	1	0	0	0	0	1	1
17441	133	191	1.2	0.05	0	3600	1	0	0	0	0	1	1
17442	133	186	5.28	0.05	0	3600	1	0	0	0	0	1	1
17443	133	187	58.79	0.05	0	3600	1	0	0	0	0	1	1
17444	134	180	34.59	0.05	0	3600	1	0	0	0	0	1	1
17445	134	180	1.3194118573	0.05	0	818.5465319534	1	0	0	0	0	1	1
17446	161	2	5.6452784253	0.05	3408.6896839022	3600	1	0	0	0	0	1	1
17447	134	3	0.21	0.05	0	3600	1	0	0	0	0	1	1
17448	134	4	0.21	0.05	0	3600	1	0	0	0	0	1	1
17449	134	5	0.21	0.05	0	3600	1	0	0	0	0	1	1
17450	134	7	0.21	0.05	0	3600	1	0	0	0	0	1	1
17451	134	8	0.28	0.05	0	3600	1	0	0	0	0	1	1
17452	134	10	0.21	0.05	0	3600	1	0	0	0	0	1	1
17453	134	12	0.7	0.05	0	3600	1	0	0	0	0	1	1
17454	134	13	0.28	0.05	0	3600	1	0	0	0	0	1	1
17455	134	14	1	0.05	0	3600	1	0	0	0	0	1	1
17456	134	15	0.28	0.05	0	3600	1	0	0	0	0	1	1
17457	134	180	0.8101793	0.05	0	888.6921697549	1	0	0	0	0	1	1
17458	167	16	0.9819707894	0.05	2866.7806335924	3600	1	0	0	0	0	1	1
17459	134	17	1.1	0.05	0	3600	1	0	0	0	0	1	1
17460	134	18	0.21	0.05	0	3600	1	0	0	0	0	1	1
17461	134	19	0.7	0.05	0	3600	1	0	0	0	0	1	1
17462	134	20	0.6	0.05	0	3600	1	0	0	0	0	1	1
17463	134	21	0.28	0.05	0	3600	1	0	0	0	0	1	1
17464	134	171	0.0844223128	0.05	0	2984.9928484404	1	0	0	0	0	1	1
17465	169	25	0.605779739	0.05	3184.0072162009	3600	1	0	0	0	0	1	1
17466	134	29	1.1	0.05	0	3600	1	0	0	0	0	1	1
17467	134	31	1.2	0.05	0	3600	1	0	0	0	0	1	1
17468	134	171	0.08102017	0.05	0	3110.3366005966	1	0	0	0	0	1	1
17469	169	35	0.8926921727	0.05	3317.707841842	3600	1	0	0	0	0	1	1
17470	134	171	0.0805402438	0.05	0	3128.870586463	1	0	0	0	0	1	1
17471	169	38	0.9599177906	0.05	3337.4775189367	3600	1	0	0	0	0	1	1
17472	134	41	0.07	0.05	0	3600	1	0	0	0	0	1	1
17473	134	46	0.1	0.05	0	3600	1	0	0	0	0	1	1
17474	134	48	0.07	0.05	0	3600	1	0	0	0	0	1	1
17475	134	50	0.07	0.05	0	3600	1	0	0	0	0	1	1
17476	134	53	0.1	0.05	0	3600	1	0	0	0	0	1	1
17477	134	54	0.1	0.05	0	3600	1	0	0	0	0	1	1
17478	134	61	0.1	0.05	0	3600	1	0	0	0	0	1	1
17479	134	62	0.07	0.05	0	3600	1	0	0	0	0	1	1
17480	134	63	0.14	0.05	0	3600	1	0	0	0	0	1	1
17481	134	65	0.1	0.05	0	3600	1	0	0	0	0	1	1
17482	134	66	0.07	0.05	0	3600	1	0	0	0	0	1	1
17483	134	67	0.07	0.05	0	3600	1	0	0	0	0	1	1
17484	134	68	0.1	0.05	0	3600	1	0	0	0	0	1	1
17485	134	69	0.4	0.05	0	3600	1	0	0	0	0	1	1
17486	134	70	0.1	0.05	0	3600	1	0	0	0	0	1	1
17487	134	71	0.1	0.05	0	3600	1	0	0	0	0	1	1
17488	134	73	0.07	0.05	0	3600	1	0	0	0	0	1	1
17489	134	74	0.1	0.05	0	3600	1	0	0	0	0	1	1
17490	134	75	0.28	0.05	0	3600	1	0	0	0	0	1	1
17491	134	76	0.1	0.05	0	3600	1	0	0	0	0	1	1
17492	134	77	0.1	0.05	0	3600	1	0	0	0	0	1	1
17493	134	78	0.1	0.05	0	3600	1	0	0	0	0	1	1
17494	134	81	0.1	0.05	0	3600	1	0	0	0	0	1	1
17495	134	82	0.28	0.05	0	3600	1	0	0	0	0	1	1
17496	134	83	0.1	0.05	0	3600	1	0	0	0	0	1	1
17497	134	84	0.3	0.05	0	3600	1	0	0	0	0	1	1
17498	134	85	0.3	0.05	0	3600	1	0	0	0	0	1	1
17499	134	86	0.35	0.05	0	3600	1	0	0	0	0	1	1
17500	134	87	0.3	0.05	0	3600	1	0	0	0	0	1	1
17501	134	90	0.1	0.05	0	3600	1	0	0	0	0	1	1
17502	134	91	0.3	0.05	0	3600	1	0	0	0	0	1	1
17503	134	92	0.6	0.05	0	3600	1	0	0	0	0	1	1
17504	134	93	0.6	0.05	0	3600	1	0	0	0	0	1	1
17505	134	94	0.4	0.05	0	3600	1	0	0	0	0	1	1
17506	134	95	0.4	0.05	0	3600	1	0	0	0	0	1	1
17507	134	96	0.3	0.05	0	3600	1	0	0	0	0	1	1
17508	134	179	1.5	0.05	0	3600	1	0	0	0	0	1	1
17509	134	101	0.4	0.05	0	3600	1	0	0	0	0	1	1
17510	134	102	0.4	0.05	0	3600	1	0	0	0	0	1	1
17511	134	103	0.4	0.05	0	3600	1	0	0	0	0	1	1
17512	134	104	0.3	0.05	0	3600	1	0	0	0	0	1	1
17513	134	106	1.4	0.05	0	3600	1	0	0	0	0	1	1
17514	134	107	1.2	0.05	0	3600	1	0	0	0	0	1	1
17515	134	191	30.8	0.05	0	3600	1	0	0	0	0	1	1
17516	134	108	1.2	0.05	0	3600	1	0	0	0	0	1	1
17517	134	111	0.4	0.05	0	3600	1	0	0	0	0	1	1
17518	134	112	1.1	0.05	0	3600	1	0	0	0	0	1	1
17519	134	113	1.2	0.05	0	3600	1	0	0	0	0	1	1
17520	134	114	0.4	0.05	0	3600	1	0	0	0	0	1	1
17521	134	116	1	0.05	0	3600	1	0	0	0	0	1	1
17522	134	117	0.4	0.05	0	3600	1	0	0	0	0	1	1
17523	134	118	0.1	0.05	0	3600	1	0	0	0	0	1	1
17524	134	119	0.7	0.05	0	3600	1	0	0	0	0	1	1
17525	134	120	1.2	0.05	0	3600	1	0	0	0	0	1	1
17526	134	122	1.1	0.05	0	3600	1	0	0	0	0	1	1
17527	134	123	1.2	0.05	0	3600	1	0	0	0	0	1	1
17528	134	125	1	0.05	0	3600	1	0	0	0	0	1	1
17529	134	126	0.6	0.05	0	3600	1	0	0	0	0	1	1
17530	134	127	6.8	0.05	0	3600	1	0	0	0	0	1	1
17531	134	128	0.5	0.05	0	3600	1	0	0	0	0	1	1
17532	134	131	0.6	0.05	0	3600	1	0	0	0	0	1	1
17533	134	132	0.9	0.05	0	3600	1	0	0	0	0	1	1
17534	134	133	0.5	0.05	0	3600	1	0	0	0	0	1	1
17535	134	135	0.6	0.05	0	3600	1	0	0	0	0	1	1
17536	134	136	0.5	0.05	0	3600	1	0	0	0	0	1	1
17537	134	137	0.7	0.05	0	3600	1	0	0	0	0	1	1
17538	134	138	0.3	0.05	0	3600	1	0	0	0	0	1	1
17539	134	139	1.3	0.05	0	3600	1	0	0	0	0	1	1
17540	134	141	0.5	0.05	0	3600	1	0	0	0	0	1	1
17541	134	142	0.5	0.05	0	3600	1	0	0	0	0	1	1
17542	134	143	0.6	0.05	0	3600	1	0	0	0	0	1	1
17543	134	144	0.7	0.05	0	3600	1	0	0	0	0	1	1
17544	134	145	2.2	0.05	0	3600	1	0	0	0	0	1	1
17545	134	146	0.9	0.05	0	3600	1	0	0	0	0	1	1
17546	134	148	0.3	0.05	0	3600	1	0	0	0	0	1	1
17547	134	149	1.1	0.05	0	3600	1	0	0	0	0	1	1
17548	134	150	0.5	0.05	0	3600	1	0	0	0	0	1	1
17549	134	151	0.7	0.05	0	3600	1	0	0	0	0	1	1
17550	134	152	0.4	0.05	0	3600	1	0	0	0	0	1	1
17551	134	153	0.1	0.05	0	3600	1	0	0	0	0	1	1
17552	134	154	0.7	0.05	0	3600	1	0	0	0	0	1	1
17553	134	155	0.5	0.05	0	3600	1	0	0	0	0	1	1
17554	134	156	0.4	0.05	0	3600	1	0	0	0	0	1	1
17555	134	157	0.3	0.05	0	3600	1	0	0	0	0	1	1
17556	134	158	0.1	0.05	0	3600	1	0	0	0	0	1	1
17557	134	159	0.1	0.05	0	3600	1	0	0	0	0	1	1
17558	134	185	0.4	0.05	0	3600	1	0	0	0	0	1	1
17559	134	160	0.6	0.05	0	3600	1	0	0	0	0	1	1
17560	134	182	0.78	0.05	0	3600	1	0	0	0	0	1	1
17561	134	192	4.08	0.05	0	3600	1	0	0	0	0	1	1
17562	134	194	0.87	0.05	0	3600	1	0	0	0	0	1	1
17563	134	184	0.1	0.05	0	3600	1	0	0	0	0	1	1
17564	134	189	1.88	0.05	0	3600	1	0	0	0	0	1	1
17565	134	190	0.6	0.05	0	3600	1	0	0	0	0	1	1
17566	134	186	1.3	0.05	0	3600	1	0	0	0	0	1	1
17567	135	171	29.4	0.05	0	3600	1	0	0	0	0	1	1
17568	135	171	0.336929152	0.05	0	2243.795158338	1	0	0	0	0	1	1
17569	161	2	4.064951049	0.05	3414.0199006345	3600	1	0	0	0	0	1	1
17570	135	3	0.21	0.05	0	3600	1	0	0	0	0	1	1
17571	135	4	0.21	0.05	0	3600	1	0	0	0	0	1	1
17572	135	5	0.21	0.05	0	3600	1	0	0	0	0	1	1
17573	135	7	0.21	0.05	0	3600	1	0	0	0	0	1	1
17574	135	8	0.21	0.05	0	3600	1	0	0	0	0	1	1
17575	135	10	0.21	0.05	0	3600	1	0	0	0	0	1	1
17576	135	12	0.6	0.05	0	3600	1	0	0	0	0	1	1
17577	135	13	0.6	0.05	0	3600	1	0	0	0	0	1	1
17578	135	14	0.9	0.05	0	3600	1	0	0	0	0	1	1
17579	135	15	0.6	0.05	0	3600	1	0	0	0	0	1	1
17580	135	171	0.1036919506	0.05	0	2430.2754318317	1	0	0	0	0	1	1
17581	167	16	0.3543840916	0.05	2888.9071322817	3600	1	0	0	0	0	1	1
17582	135	17	1	0.05	0	3600	1	0	0	0	0	1	1
17583	135	18	0.21	0.05	0	3600	1	0	0	0	0	1	1
17584	135	19	0.6	0.05	0	3600	1	0	0	0	0	1	1
17585	135	20	0.5	0.05	0	3600	1	0	0	0	0	1	1
17586	135	21	0.5	0.05	0	3600	1	0	0	0	0	1	1
17587	135	24	0.1	0.05	0	3600	1	0	0	0	0	1	1
17588	135	27	0.1	0.05	0	3600	1	0	0	0	0	1	1
17589	135	29	1	0.05	0	3600	1	0	0	0	0	1	1
17590	135	31	1	0.05	0	3600	1	0	0	0	0	1	1
17591	135	41	0.07	0.05	0	3600	1	0	0	0	0	1	1
17592	135	44	0.3	0.05	0	3600	1	0	0	0	0	1	1
17593	135	46	0.1	0.05	0	3600	1	0	0	0	0	1	1
17594	135	48	0.1	0.05	0	3600	1	0	0	0	0	1	1
17595	135	50	0.1	0.05	0	3600	1	0	0	0	0	1	1
17596	135	61	0.2	0.05	0	3600	1	0	0	0	0	1	1
17597	135	62	0.1	0.05	0	3600	1	0	0	0	0	1	1
17598	135	63	0.07	0.05	0	3600	1	0	0	0	0	1	1
17599	135	65	0.1	0.05	0	3600	1	0	0	0	0	1	1
17600	135	66	0.1	0.05	0	3600	1	0	0	0	0	1	1
17601	135	67	0.1	0.05	0	3600	1	0	0	0	0	1	1
17602	135	68	0.1	0.05	0	3600	1	0	0	0	0	1	1
17603	135	69	0.3	0.05	0	3600	1	0	0	0	0	1	1
17604	135	70	0.1	0.05	0	3600	1	0	0	0	0	1	1
17605	135	71	0.1	0.05	0	3600	1	0	0	0	0	1	1
17606	135	72	0.1	0.05	0	3600	1	0	0	0	0	1	1
17607	135	74	0.1	0.05	0	3600	1	0	0	0	0	1	1
17608	135	75	0.21	0.05	0	3600	1	0	0	0	0	1	1
17609	135	76	0.1	0.05	0	3600	1	0	0	0	0	1	1
17610	135	77	0.2	0.05	0	3600	1	0	0	0	0	1	1
17611	135	78	0.2	0.05	0	3600	1	0	0	0	0	1	1
17612	135	81	0.1	0.05	0	3600	1	0	0	0	0	1	1
17613	135	82	0.21	0.05	0	3600	1	0	0	0	0	1	1
17614	135	83	0.1	0.05	0	3600	1	0	0	0	0	1	1
17615	135	84	0.2	0.05	0	3600	1	0	0	0	0	1	1
17616	135	85	0.3	0.05	0	3600	1	0	0	0	0	1	1
17617	135	86	0.28	0.05	0	3600	1	0	0	0	0	1	1
17618	135	87	0.2	0.05	0	3600	1	0	0	0	0	1	1
17619	135	90	0.1	0.05	0	3600	1	0	0	0	0	1	1
17620	135	91	0.3	0.05	0	3600	1	0	0	0	0	1	1
17621	135	92	0.2	0.05	0	3600	1	0	0	0	0	1	1
17622	135	93	0.2	0.05	0	3600	1	0	0	0	0	1	1
17623	135	94	0.4	0.05	0	3600	1	0	0	0	0	1	1
17624	135	95	0.4	0.05	0	3600	1	0	0	0	0	1	1
17625	135	96	0.3	0.05	0	3600	1	0	0	0	0	1	1
17626	135	179	1	0.05	0	3600	1	0	0	0	0	1	1
17627	135	101	0.2	0.05	0	3600	1	0	0	0	0	1	1
17628	135	102	0.2	0.05	0	3600	1	0	0	0	0	1	1
17629	135	103	0.2	0.05	0	3600	1	0	0	0	0	1	1
17630	135	104	0.2	0.05	0	3600	1	0	0	0	0	1	1
17631	135	105	0.1	0.05	0	3600	1	0	0	0	0	1	1
17632	135	106	1.1	0.05	0	3600	1	0	0	0	0	1	1
17633	135	107	0.6	0.05	0	3600	1	0	0	0	0	1	1
17634	135	190	16.53	0.05	0	3600	1	0	0	0	0	1	1
