LA	subnetwork	OD	with	preload									
16812	70	135	1.8	0.05	3600	7200	1	0	0	0	0	1	1
16813	70	53	3.3	0.05	3600	7200	1	0	0	0	0	1	1
16814	70	54	0.5	0.05	3600	7200	1	0	0	0	0	1	1
16815	70	136	1	0.05	3600	7200	1	0	0	0	0	1	1
16816	70	60	4	0.05	3600	7200	1	0	0	0	0	1	1
16817	70	61	3.3	0.05	3600	7200	1	0	0	0	0	1	1
16818	70	62	2.4	0.05	3600	7200	1	0	0	0	0	1	1
16819	70	64	6.1	0.05	3600	7200	1	0	0	0	0	1	1
16820	70	66	7.1	0.05	3600	7200	1	0	0	0	0	1	1
16821	70	67	0.6	0.05	3600	7200	1	0	0	0	0	1	1
16822	70	68	0.1	0.05	3600	7200	1	0	0	0	0	1	1
16823	70	71	9.5	0.05	3600	7200	1	0	0	0	0	1	1
16824	70	75	9.6	0.05	3600	7200	1	0	0	0	0	1	1
16825	70	80	9.6	0.05	3600	7200	1	0	0	0	0	1	1
16826	70	81	7.7	0.05	3600	7200	1	0	0	0	0	1	1
16827	70	83	4	0.05	3600	7200	1	0	0	0	0	1	1
16828	70	85	4.1	0.05	3600	7200	1	0	0	0	0	1	1
16829	70	86	3.5	0.05	3600	7200	1	0	0	0	0	1	1
16830	70	87	8.5	0.05	3600	7200	1	0	0	0	0	1	1
16831	70	89	1.3	0.05	3600	7200	1	0	0	0	0	1	1
16832	70	91	0.5	0.05	3600	7200	1	0	0	0	0	1	1
16833	70	93	0.5	0.05	3600	7200	1	0	0	0	0	1	1
16834	70	94	3.5	0.05	3600	7200	1	0	0	0	0	1	1
16835	70	95	3.2	0.05	3600	7200	1	0	0	0	0	1	1
16836	70	96	0.2	0.05	3600	7200	1	0	0	0	0	1	1
16837	70	97	0.2	0.05	3600	7200	1	0	0	0	0	1	1
16838	70	99	0.3	0.05	3600	7200	1	0	0	0	0	1	1
16839	70	100	0.4	0.05	3600	7200	1	0	0	0	0	1	1
16840	70	103	0.1	0.05	3600	7200	1	0	0	0	0	1	1
16841	70	104	6.2	0.05	3600	7200	1	0	0	0	0	1	1
16842	70	105	0.3	0.05	3600	7200	1	0	0	0	0	1	1
16843	70	106	3.2	0.05	3600	7200	1	0	0	0	0	1	1
16844	70	108	4.7	0.05	3600	7200	1	0	0	0	0	1	1
16845	70	109	0.3	0.05	3600	7200	1	0	0	0	0	1	1
16846	70	110	3.1	0.05	3600	7200	1	0	0	0	0	1	1
16847	70	111	0.1	0.05	3600	7200	1	0	0	0	0	1	1
16848	70	112	0.1	0.05	3600	7200	1	0	0	0	0	1	1
16849	70	115	1.6	0.05	3600	7200	1	0	0	0	0	1	1
16850	70	116	5	0.05	3600	7200	1	0	0	0	0	1	1
16851	70	117	7.7	0.05	3600	7200	1	0	0	0	0	1	1
16852	70	118	4.6	0.05	3600	7200	1	0	0	0	0	1	1
16853	70	119	5	0.05	3600	7200	1	0	0	0	0	1	1
16854	70	120	10.6	0.05	3600	7200	1	0	0	0	0	1	1
16855	70	121	7.6	0.05	3600	7200	1	0	0	0	0	1	1
16856	70	122	6.2	0.05	3600	7200	1	0	0	0	0	1	1
16857	70	123	6.6	0.05	3600	7200	1	0	0	0	0	1	1
16858	70	124	5.6	0.05	3600	7200	1	0	0	0	0	1	1
16859	70	126	6.3	0.05	3600	7200	1	0	0	0	0	1	1
16860	70	127	5.6	0.05	3600	7200	1	0	0	0	0	1	1
16861	70	128	6.2	0.05	3600	7200	1	0	0	0	0	1	1
16862	70	130	8.4	0.05	3600	7200	1	0	0	0	0	1	1
16863	70	143	1.9	0.05	3600	7200	1	0	0	0	0	1	1
16864	138	27	0.4	0.05	3600	7200	1	0	0	0	0	1	1
16865	138	34	0.2	0.05	3600	7200	1	0	0	0	0	1	1
16866	136	44	0.4	0.05	3600	7200	1	0	0	0	0	1	1
16867	138	46	0.3	0.05	3600	7200	1	0	0	0	0	1	1
16868	138	50	0.2	0.05	3600	7200	1	0	0	0	0	1	1
16869	138	52	0.8	0.05	3600	7200	1	0	0	0	0	1	1
16870	138	56	0.5	0.05	3600	7200	1	0	0	0	0	1	1
16871	136	62	0.5	0.05	3600	7200	1	0	0	0	0	1	1
16872	138	65	0.2	0.05	3600	7200	1	0	0	0	0	1	1
16873	138	74	0.2	0.05	3600	7200	1	0	0	0	0	1	1
16874	138	77	0.2	0.05	3600	7200	1	0	0	0	0	1	1
16875	138	78	1.4	0.05	3600	7200	1	0	0	0	0	1	1
16876	138	83	7.4	0.05	3600	7200	1	0	0	0	0	1	1
16877	138	85	4.5	0.05	3600	7200	1	0	0	0	0	1	1
16878	138	91	0.3	0.05	3600	7200	1	0	0	0	0	1	1
16879	138	93	0.3	0.05	3600	7200	1	0	0	0	0	1	1
16880	138	100	0.3	0.05	3600	7200	1	0	0	0	0	1	1
16881	138	126	5	0.05	3600	7200	1	0	0	0	0	1	1
16882	71	5	0.1	0.05	3600	7200	1	0	0	0	0	1	1
16883	71	9	0.1	0.05	3600	7200	1	0	0	0	0	1	1
16884	71	12	45.1	0.05	3600	7200	1	0	0	0	0	1	1
16885	71	17	0.1	0.05	3600	7200	1	0	0	0	0	1	1
16886	71	132	8.8	0.05	3600	7200	1	0	0	0	0	1	1
16887	71	19	1.6	0.05	3600	7200	1	0	0	0	0	1	1
16888	71	20	3.2	0.05	3600	7200	1	0	0	0	0	1	1
16889	71	21	2.9	0.05	3600	7200	1	0	0	0	0	1	1
16890	71	22	1.6	0.05	3600	7200	1	0	0	0	0	1	1
16891	71	134	1	0.05	3600	7200	1	0	0	0	0	1	1
16892	71	24	0.5	0.05	3600	7200	1	0	0	0	0	1	1
16893	71	25	1	0.05	3600	7200	1	0	0	0	0	1	1
16894	71	26	0.6	0.05	3600	7200	1	0	0	0	0	1	1
16895	71	28	0.6	0.05	3600	7200	1	0	0	0	0	1	1
16896	71	30	1.3	0.05	3600	7200	1	0	0	0	0	1	1
16897	71	31	0.3	0.05	3600	7200	1	0	0	0	0	1	1
16898	71	33	4.5	0.05	3600	7200	1	0	0	0	0	1	1
16899	71	35	10.7	0.05	3600	7200	1	0	0	0	0	1	1
16900	71	36	1.1	0.05	3600	7200	1	0	0	0	0	1	1
16901	71	37	0.1	0.05	3600	7200	1	0	0	0	0	1	1
16902	71	38	0.6	0.05	3600	7200	1	0	0	0	0	1	1
16903	71	39	0.5	0.05	3600	7200	1	0	0	0	0	1	1
16904	71	43	0.8	0.05	3600	7200	1	0	0	0	0	1	1
16905	71	47	1	0.05	3600	7200	1	0	0	0	0	1	1
16906	71	48	5.5	0.05	3600	7200	1	0	0	0	0	1	1
16907	71	49	1.2	0.05	3600	7200	1	0	0	0	0	1	1
16908	71	53	12.1	0.05	3600	7200	1	0	0	0	0	1	1
16909	71	54	1.4	0.05	3600	7200	1	0	0	0	0	1	1
16910	71	60	6.1	0.05	3600	7200	1	0	0	0	0	1	1
16911	71	61	13.1	0.05	3600	7200	1	0	0	0	0	1	1
16912	71	62	5.8	0.05	3600	7200	1	0	0	0	0	1	1
16913	71	135	0.1	0.05	3600	7200	1	0	0	0	0	1	1
16914	71	64	7.8	0.05	3600	7200	1	0	0	0	0	1	1
16915	71	66	30.2	0.05	3600	7200	1	0	0	0	0	1	1
16916	71	67	1.4	0.05	3600	7200	1	0	0	0	0	1	1
16917	71	68	0.2	0.05	3600	7200	1	0	0	0	0	1	1
16918	71	69	8.4	0.05	3600	7200	1	0	0	0	0	1	1
16919	71	70	8.4	0.05	3600	7200	1	0	0	0	0	1	1
16920	71	75	11.8	0.05	3600	7200	1	0	0	0	0	1	1
16921	71	80	11.8	0.05	3600	7200	1	0	0	0	0	1	1
16922	71	81	8.1	0.05	3600	7200	1	0	0	0	0	1	1
16923	71	83	5.6	0.05	3600	7200	1	0	0	0	0	1	1
16924	71	85	5.2	0.05	3600	7200	1	0	0	0	0	1	1
16925	71	86	4.1	0.05	3600	7200	1	0	0	0	0	1	1
16926	71	87	9.7	0.05	3600	7200	1	0	0	0	0	1	1
16927	71	89	2.4	0.05	3600	7200	1	0	0	0	0	1	1
16928	71	91	0.7	0.05	3600	7200	1	0	0	0	0	1	1
16929	71	93	0.7	0.05	3600	7200	1	0	0	0	0	1	1
16930	71	94	4.1	0.05	3600	7200	1	0	0	0	0	1	1
16931	71	95	5.1	0.05	3600	7200	1	0	0	0	0	1	1
16932	71	96	0.4	0.05	3600	7200	1	0	0	0	0	1	1
16933	71	97	0.4	0.05	3600	7200	1	0	0	0	0	1	1
16934	71	99	0.9	0.05	3600	7200	1	0	0	0	0	1	1
16935	71	100	0.6	0.05	3600	7200	1	0	0	0	0	1	1
16936	71	103	0.2	0.05	3600	7200	1	0	0	0	0	1	1
16937	71	104	8.8	0.05	3600	7200	1	0	0	0	0	1	1
16938	71	105	0.7	0.05	3600	7200	1	0	0	0	0	1	1
16939	71	106	4.6	0.05	3600	7200	1	0	0	0	0	1	1
16940	71	107	0.1	0.05	3600	7200	1	0	0	0	0	1	1
16941	71	108	6.8	0.05	3600	7200	1	0	0	0	0	1	1
16942	71	109	0.7	0.05	3600	7200	1	0	0	0	0	1	1
16943	71	110	4.4	0.05	3600	7200	1	0	0	0	0	1	1
16944	71	111	0.3	0.05	3600	7200	1	0	0	0	0	1	1
16945	71	112	0.3	0.05	3600	7200	1	0	0	0	0	1	1
16946	71	113	0.1	0.05	3600	7200	1	0	0	0	0	1	1
16947	71	114	0.1	0.05	3600	7200	1	0	0	0	0	1	1
16948	71	115	2.6	0.05	3600	7200	1	0	0	0	0	1	1
16949	71	116	5.8	0.05	3600	7200	1	0	0	0	0	1	1
16950	71	117	9.8	0.05	3600	7200	1	0	0	0	0	1	1
16951	71	118	5.3	0.05	3600	7200	1	0	0	0	0	1	1
16952	71	119	5.8	0.05	3600	7200	1	0	0	0	0	1	1
16953	71	120	12.4	0.05	3600	7200	1	0	0	0	0	1	1
16954	71	140	3.9	0.05	3600	7200	1	0	0	0	0	1	1
16955	71	121	9.2	0.05	3600	7200	1	0	0	0	0	1	1
16956	71	122	6.8	0.05	3600	7200	1	0	0	0	0	1	1
16957	71	123	7.5	0.05	3600	7200	1	0	0	0	0	1	1
16958	71	124	6.1	0.05	3600	7200	1	0	0	0	0	1	1
16959	71	126	7.8	0.05	3600	7200	1	0	0	0	0	1	1
16960	71	127	6.1	0.05	3600	7200	1	0	0	0	0	1	1
16961	71	128	6.8	0.05	3600	7200	1	0	0	0	0	1	1
16962	71	143	4.6	0.05	3600	7200	1	0	0	0	0	1	1
16963	71	130	10	0.05	3600	7200	1	0	0	0	0	1	1
16964	136	37	26	0.05	3600	7200	1	0	0	0	0	1	1
16965	72	3	0.1	0.05	3600	7200	1	0	0	0	0	1	1
16966	72	5	1.9	0.05	3600	7200	1	0	0	0	0	1	1
16967	72	6	0.6	0.05	3600	7200	1	0	0	0	0	1	1
16968	72	7	0.1	0.05	3600	7200	1	0	0	0	0	1	1
16969	72	9	0.1	0.05	3600	7200	1	0	0	0	0	1	1
16970	72	8	0.5	0.05	3600	7200	1	0	0	0	0	1	1
16971	72	11	0.1	0.05	3600	7200	1	0	0	0	0	1	1
16972	72	12	48	0.05	3600	7200	1	0	0	0	0	1	1
16973	72	14	0.5	0.05	3600	7200	1	0	0	0	0	1	1
16974	72	17	0.1	0.05	3600	7200	1	0	0	0	0	1	1
16975	72	132	16.6	0.05	3600	7200	1	0	0	0	0	1	1
16976	72	18	1.9	0.05	3600	7200	1	0	0	0	0	1	1
16977	72	19	1.4	0.05	3600	7200	1	0	0	0	0	1	1
16978	72	20	2.9	0.05	3600	7200	1	0	0	0	0	1	1
16979	72	21	7.5	0.05	3600	7200	1	0	0	0	0	1	1
16980	72	22	5.6	0.05	3600	7200	1	0	0	0	0	1	1
16981	72	134	0.8	0.05	3600	7200	1	0	0	0	0	1	1
16982	72	23	3.8	0.05	3600	7200	1	0	0	0	0	1	1
16983	72	24	1.8	0.05	3600	7200	1	0	0	0	0	1	1
16984	72	25	3.7	0.05	3600	7200	1	0	0	0	0	1	1
16985	72	26	1.1	0.05	3600	7200	1	0	0	0	0	1	1
16986	72	27	3.6	0.05	3600	7200	1	0	0	0	0	1	1
16987	72	28	1.1	0.05	3600	7200	1	0	0	0	0	1	1
16988	72	29	1.8	0.05	3600	7200	1	0	0	0	0	1	1
16989	72	30	2.9	0.05	3600	7200	1	0	0	0	0	1	1
16990	72	31	1.1	0.05	3600	7200	1	0	0	0	0	1	1
16991	72	32	1.8	0.05	3600	7200	1	0	0	0	0	1	1
16992	72	33	5.3	0.05	3600	7200	1	0	0	0	0	1	1
16993	72	34	2.5	0.05	3600	7200	1	0	0	0	0	1	1
16994	72	35	6.5	0.05	3600	7200	1	0	0	0	0	1	1
16995	72	36	1	0.05	3600	7200	1	0	0	0	0	1	1
16996	72	38	1.8	0.05	3600	7200	1	0	0	0	0	1	1
16997	72	39	1.3	0.05	3600	7200	1	0	0	0	0	1	1
16998	72	40	2.8	0.05	3600	7200	1	0	0	0	0	1	1
16999	72	41	3.9	0.05	3600	7200	1	0	0	0	0	1	1
17000	72	42	2.2	0.05	3600	7200	1	0	0	0	0	1	1
17001	72	45	2.1	0.05	3600	7200	1	0	0	0	0	1	1
17002	72	46	7.2	0.05	3600	7200	1	0	0	0	0	1	1
17003	72	47	4.6	0.05	3600	7200	1	0	0	0	0	1	1
17004	72	48	0.2	0.05	3600	7200	1	0	0	0	0	1	1
17005	72	50	4.5	0.05	3600	7200	1	0	0	0	0	1	1
17006	72	137	107.2	0.05	3600	7200	1	0	0	0	0	1	1
17007	72	51	3.9	0.05	3600	7200	1	0	0	0	0	1	1
17008	72	52	8	0.05	3600	7200	1	0	0	0	0	1	1
17009	72	53	2.4	0.05	3600	7200	1	0	0	0	0	1	1
17010	72	54	5.2	0.05	3600	7200	1	0	0	0	0	1	1
17011	72	56	5.9	0.05	3600	7200	1	0	0	0	0	1	1
17012	72	57	13.4	0.05	3600	7200	1	0	0	0	0	1	1
17013	72	58	3	0.05	3600	7200	1	0	0	0	0	1	1
17014	72	59	26.3	0.05	3600	7200	1	0	0	0	0	1	1
17015	72	60	5.2	0.05	3600	7200	1	0	0	0	0	1	1
17016	72	61	2.9	0.05	3600	7200	1	0	0	0	0	1	1
17017	72	62	1.5	0.05	3600	7200	1	0	0	0	0	1	1
17018	72	63	25.2	0.05	3600	7200	1	0	0	0	0	1	1
17019	72	64	5.7	0.05	3600	7200	1	0	0	0	0	1	1
17020	72	65	6.5	0.05	3600	7200	1	0	0	0	0	1	1
17021	72	66	6.2	0.05	3600	7200	1	0	0	0	0	1	1
17022	72	67	0.9	0.05	3600	7200	1	0	0	0	0	1	1
17023	72	68	35.5	0.05	3600	7200	1	0	0	0	0	1	1
17024	72	69	3	0.05	3600	7200	1	0	0	0	0	1	1
17025	72	70	3	0.05	3600	7200	1	0	0	0	0	1	1
17026	72	71	5.1	0.05	3600	7200	1	0	0	0	0	1	1
17027	72	74	11.3	0.05	3600	7200	1	0	0	0	0	1	1
17028	72	75	8.4	0.05	3600	7200	1	0	0	0	0	1	1
17029	72	76	22.3	0.05	3600	7200	1	0	0	0	0	1	1
17030	72	77	11.3	0.05	3600	7200	1	0	0	0	0	1	1
17031	72	78	12	0.05	3600	7200	1	0	0	0	0	1	1
17032	72	79	4	0.05	3600	7200	1	0	0	0	0	1	1
17033	72	80	8.4	0.05	3600	7200	1	0	0	0	0	1	1
17034	72	81	13.4	0.05	3600	7200	1	0	0	0	0	1	1
17035	72	82	22.9	0.05	3600	7200	1	0	0	0	0	1	1
17036	72	83	6.1	0.05	3600	7200	1	0	0	0	0	1	1
17037	72	85	12.4	0.05	3600	7200	1	0	0	0	0	1	1
17038	72	86	1.9	0.05	3600	7200	1	0	0	0	0	1	1
17039	72	87	4.6	0.05	3600	7200	1	0	0	0	0	1	1
17040	72	88	31.6	0.05	3600	7200	1	0	0	0	0	1	1
17041	72	89	31.6	0.05	3600	7200	1	0	0	0	0	1	1
17042	72	90	4.6	0.05	3600	7200	1	0	0	0	0	1	1
17043	72	140	326.4	0.05	3600	7200	1	0	0	0	0	1	1
17044	72	91	5.4	0.05	3600	7200	1	0	0	0	0	1	1
17045	72	92	44.1	0.05	3600	7200	1	0	0	0	0	1	1
17046	72	93	5.4	0.05	3600	7200	1	0	0	0	0	1	1
17047	72	94	1.9	0.05	3600	7200	1	0	0	0	0	1	1
17048	72	95	39.4	0.05	3600	7200	1	0	0	0	0	1	1
17049	72	96	3.9	0.05	3600	7200	1	0	0	0	0	1	1
17050	72	97	3.9	0.05	3600	7200	1	0	0	0	0	1	1
17051	72	98	4.1	0.05	3600	7200	1	0	0	0	0	1	1
17052	72	99	0.9	0.05	3600	7200	1	0	0	0	0	1	1
17053	72	100	2.8	0.05	3600	7200	1	0	0	0	0	1	1
17054	72	101	2.2	0.05	3600	7200	1	0	0	0	0	1	1
17055	72	102	1.5	0.05	3600	7200	1	0	0	0	0	1	1
17056	72	103	2.4	0.05	3600	7200	1	0	0	0	0	1	1
17057	72	104	13.8	0.05	3600	7200	1	0	0	0	0	1	1
17058	72	105	5.7	0.05	3600	7200	1	0	0	0	0	1	1
17059	72	106	6.2	0.05	3600	7200	1	0	0	0	0	1	1
17060	72	107	0.2	0.05	3600	7200	1	0	0	0	0	1	1
17061	72	108	11.6	0.05	3600	7200	1	0	0	0	0	1	1
17062	72	109	5.7	0.05	3600	7200	1	0	0	0	0	1	1
17063	72	110	9.3	0.05	3600	7200	1	0	0	0	0	1	1
17064	72	111	2.1	0.05	3600	7200	1	0	0	0	0	1	1
17065	72	112	2.1	0.05	3600	7200	1	0	0	0	0	1	1
17066	72	113	2.1	0.05	3600	7200	1	0	0	0	0	1	1
17067	72	114	1.5	0.05	3600	7200	1	0	0	0	0	1	1
17068	72	115	112.3	0.05	3600	7200	1	0	0	0	0	1	1
17069	72	116	6.5	0.05	3600	7200	1	0	0	0	0	1	1
17070	72	143	10.9	0.05	3600	7200	1	0	0	0	0	1	1
17071	72	118	6	0.05	3600	7200	1	0	0	0	0	1	1
17072	72	119	6.5	0.05	3600	7200	1	0	0	0	0	1	1
17073	72	122	7.7	0.05	3600	7200	1	0	0	0	0	1	1
17074	72	123	8.4	0.05	3600	7200	1	0	0	0	0	1	1
17075	72	124	6.9	0.05	3600	7200	1	0	0	0	0	1	1
17076	72	126	10.3	0.05	3600	7200	1	0	0	0	0	1	1
17077	72	127	6.9	0.05	3600	7200	1	0	0	0	0	1	1
17078	72	128	7.7	0.05	3600	7200	1	0	0	0	0	1	1
17079	72	130	12.2	0.05	3600	7200	1	0	0	0	0	1	1
17080	73	3	1	0.05	3600	7200	1	0	0	0	0	1	1
17081	73	5	2.3	0.05	3600	7200	1	0	0	0	0	1	1
17082	73	6	2	0.05	3600	7200	1	0	0	0	0	1	1
17083	73	8	1.8	0.05	3600	7200	1	0	0	0	0	1	1
17084	73	12	35.6	0.05	3600	7200	1	0	0	0	0	1	1
17085	73	14	1.7	0.05	3600	7200	1	0	0	0	0	1	1
17086	73	132	9.4	0.05	3600	7200	1	0	0	0	0	1	1
17087	73	18	2.3	0.05	3600	7200	1	0	0	0	0	1	1
17088	73	19	0.9	0.05	3600	7200	1	0	0	0	0	1	1
17089	73	20	2.1	0.05	3600	7200	1	0	0	0	0	1	1
17090	73	21	7.5	0.05	3600	7200	1	0	0	0	0	1	1
17091	73	22	5.6	0.05	3600	7200	1	0	0	0	0	1	1
17092	73	134	0.4	0.05	3600	7200	1	0	0	0	0	1	1
17093	73	23	3.8	0.05	3600	7200	1	0	0	0	0	1	1
17094	73	24	1.8	0.05	3600	7200	1	0	0	0	0	1	1
17095	73	25	3.7	0.05	3600	7200	1	0	0	0	0	1	1
17096	73	26	1	0.05	3600	7200	1	0	0	0	0	1	1
17097	73	27	3.6	0.05	3600	7200	1	0	0	0	0	1	1
17098	73	28	1	0.05	3600	7200	1	0	0	0	0	1	1
17099	73	29	1.8	0.05	3600	7200	1	0	0	0	0	1	1
17100	73	30	2.9	0.05	3600	7200	1	0	0	0	0	1	1
17101	73	31	1.1	0.05	3600	7200	1	0	0	0	0	1	1
17102	73	32	1.8	0.05	3600	7200	1	0	0	0	0	1	1
17103	73	33	3.1	0.05	3600	7200	1	0	0	0	0	1	1
17104	73	34	2.5	0.05	3600	7200	1	0	0	0	0	1	1
17105	73	35	4.1	0.05	3600	7200	1	0	0	0	0	1	1
17106	73	36	0.2	0.05	3600	7200	1	0	0	0	0	1	1
17107	73	38	1.8	0.05	3600	7200	1	0	0	0	0	1	1
17108	73	39	1.3	0.05	3600	7200	1	0	0	0	0	1	1
17109	73	40	2.8	0.05	3600	7200	1	0	0	0	0	1	1
17110	73	41	3.9	0.05	3600	7200	1	0	0	0	0	1	1
17111	73	42	2.2	0.05	3600	7200	1	0	0	0	0	1	1
17112	73	45	2.1	0.05	3600	7200	1	0	0	0	0	1	1
17113	73	46	7.2	0.05	3600	7200	1	0	0	0	0	1	1
17114	73	47	4	0.05	3600	7200	1	0	0	0	0	1	1
17115	73	137	46.3	0.05	3600	7200	1	0	0	0	0	1	1
17116	73	50	4.5	0.05	3600	7200	1	0	0	0	0	1	1
17117	73	51	3.9	0.05	3600	7200	1	0	0	0	0	1	1
17118	73	52	8	0.05	3600	7200	1	0	0	0	0	1	1
17119	73	54	4.5	0.05	3600	7200	1	0	0	0	0	1	1
17120	73	56	5.9	0.05	3600	7200	1	0	0	0	0	1	1
17121	73	57	13.4	0.05	3600	7200	1	0	0	0	0	1	1
17122	73	58	3	0.05	3600	7200	1	0	0	0	0	1	1
17123	73	59	26.3	0.05	3600	7200	1	0	0	0	0	1	1
17124	73	60	4.5	0.05	3600	7200	1	0	0	0	0	1	1
17125	73	63	25.2	0.05	3600	7200	1	0	0	0	0	1	1
17126	73	64	5	0.05	3600	7200	1	0	0	0	0	1	1
17127	73	65	6.5	0.05	3600	7200	1	0	0	0	0	1	1
17128	73	68	35.5	0.05	3600	7200	1	0	0	0	0	1	1
17129	73	74	11.3	0.05	3600	7200	1	0	0	0	0	1	1
17130	73	75	0.1	0.05	3600	7200	1	0	0	0	0	1	1
17131	73	76	22.3	0.05	3600	7200	1	0	0	0	0	1	1
17132	73	77	11.3	0.05	3600	7200	1	0	0	0	0	1	1
17133	73	78	12	0.05	3600	7200	1	0	0	0	0	1	1
17134	73	79	4	0.05	3600	7200	1	0	0	0	0	1	1
17135	73	80	5.2	0.05	3600	7200	1	0	0	0	0	1	1
17136	73	81	13.4	0.05	3600	7200	1	0	0	0	0	1	1
17137	73	82	8.8	0.05	3600	7200	1	0	0	0	0	1	1
17138	73	85	12.4	0.05	3600	7200	1	0	0	0	0	1	1
17139	73	86	1.9	0.05	3600	7200	1	0	0	0	0	1	1
17140	73	87	114.6	0.05	3600	7200	1	0	0	0	0	1	1
17141	73	88	14.4	0.05	3600	7200	1	0	0	0	0	1	1
17142	73	89	14.4	0.05	3600	7200	1	0	0	0	0	1	1
17143	73	90	4.6	0.05	3600	7200	1	0	0	0	0	1	1
17144	73	140	194.5	0.05	3600	7200	1	0	0	0	0	1	1
17145	73	91	5.4	0.05	3600	7200	1	0	0	0	0	1	1
17146	73	92	24.6	0.05	3600	7200	1	0	0	0	0	1	1
17147	73	93	5.4	0.05	3600	7200	1	0	0	0	0	1	1
17148	73	94	1.9	0.05	3600	7200	1	0	0	0	0	1	1
17149	73	95	39.4	0.05	3600	7200	1	0	0	0	0	1	1
17150	73	96	3.9	0.05	3600	7200	1	0	0	0	0	1	1
17151	73	97	3.9	0.05	3600	7200	1	0	0	0	0	1	1
17152	73	98	2.2	0.05	3600	7200	1	0	0	0	0	1	1
17153	73	99	0.2	0.05	3600	7200	1	0	0	0	0	1	1
17154	73	100	2.8	0.05	3600	7200	1	0	0	0	0	1	1
17155	73	101	0.8	0.05	3600	7200	1	0	0	0	0	1	1
17156	73	102	1.5	0.05	3600	7200	1	0	0	0	0	1	1
17157	73	103	2.4	0.05	3600	7200	1	0	0	0	0	1	1
17158	73	104	4.8	0.05	3600	7200	1	0	0	0	0	1	1
17159	73	105	5.7	0.05	3600	7200	1	0	0	0	0	1	1
17160	73	106	0.9	0.05	3600	7200	1	0	0	0	0	1	1
17161	73	108	3.5	0.05	3600	7200	1	0	0	0	0	1	1
17162	73	109	5.7	0.05	3600	7200	1	0	0	0	0	1	1
17163	73	110	9.3	0.05	3600	7200	1	0	0	0	0	1	1
17164	73	111	9.6	0.05	3600	7200	1	0	0	0	0	1	1
17165	73	112	9.6	0.05	3600	7200	1	0	0	0	0	1	1
17166	73	113	1.5	0.05	3600	7200	1	0	0	0	0	1	1
17167	73	114	1	0.05	3600	7200	1	0	0	0	0	1	1
17168	73	115	27.5	0.05	3600	7200	1	0	0	0	0	1	1
17169	73	116	1	0.05	3600	7200	1	0	0	0	0	1	1
17170	73	143	4.1	0.05	3600	7200	1	0	0	0	0	1	1
17171	73	118	0.9	0.05	3600	7200	1	0	0	0	0	1	1
17172	73	119	1	0.05	3600	7200	1	0	0	0	0	1	1
17173	73	122	2.6	0.05	3600	7200	1	0	0	0	0	1	1
17174	73	123	3	0.05	3600	7200	1	0	0	0	0	1	1
17175	73	124	2.1	0.05	3600	7200	1	0	0	0	0	1	1
17176	73	126	6.1	0.05	3600	7200	1	0	0	0	0	1	1
17177	73	127	2.1	0.05	3600	7200	1	0	0	0	0	1	1
17178	73	128	2.6	0.05	3600	7200	1	0	0	0	0	1	1
17179	73	130	5.4	0.05	3600	7200	1	0	0	0	0	1	1
17180	74	3	0.2	0.05	3600	7200	1	0	0	0	0	1	1
17181	74	5	0.7	0.05	3600	7200	1	0	0	0	0	1	1
17182	74	6	0.5	0.05	3600	7200	1	0	0	0	0	1	1
17183	74	8	0.5	0.05	3600	7200	1	0	0	0	0	1	1
17184	74	12	29.4	0.05	3600	7200	1	0	0	0	0	1	1
17185	74	14	0.6	0.05	3600	7200	1	0	0	0	0	1	1
17186	74	18	0.7	0.05	3600	7200	1	0	0	0	0	1	1
17187	74	20	0.3	0.05	3600	7200	1	0	0	0	0	1	1
17188	74	21	2.1	0.05	3600	7200	1	0	0	0	0	1	1
17189	74	22	1.6	0.05	3600	7200	1	0	0	0	0	1	1
17190	74	23	1.2	0.05	3600	7200	1	0	0	0	0	1	1
17191	74	132	2.2	0.05	3600	7200	1	0	0	0	0	1	1
17192	74	24	0.5	0.05	3600	7200	1	0	0	0	0	1	1
17193	74	25	1	0.05	3600	7200	1	0	0	0	0	1	1
17194	74	26	0.2	0.05	3600	7200	1	0	0	0	0	1	1
17195	74	27	1	0.05	3600	7200	1	0	0	0	0	1	1
17196	74	28	0.2	0.05	3600	7200	1	0	0	0	0	1	1
17197	74	29	0.5	0.05	3600	7200	1	0	0	0	0	1	1
17198	74	30	0.8	0.05	3600	7200	1	0	0	0	0	1	1
17199	74	31	0.3	0.05	3600	7200	1	0	0	0	0	1	1
17200	74	32	0.5	0.05	3600	7200	1	0	0	0	0	1	1
17201	74	33	0.4	0.05	3600	7200	1	0	0	0	0	1	1
17202	74	34	0.7	0.05	3600	7200	1	0	0	0	0	1	1
17203	74	35	0.5	0.05	3600	7200	1	0	0	0	0	1	1
17204	74	38	0.5	0.05	3600	7200	1	0	0	0	0	1	1
17205	74	39	0.3	0.05	3600	7200	1	0	0	0	0	1	1
17206	74	40	0.7	0.05	3600	7200	1	0	0	0	0	1	1
17207	74	41	1	0.05	3600	7200	1	0	0	0	0	1	1
17208	74	42	0.5	0.05	3600	7200	1	0	0	0	0	1	1
17209	74	45	0.6	0.05	3600	7200	1	0	0	0	0	1	1
17210	74	46	2.3	0.05	3600	7200	1	0	0	0	0	1	1
17211	74	47	0.9	0.05	3600	7200	1	0	0	0	0	1	1
17212	74	137	15.8	0.05	3600	7200	1	0	0	0	0	1	1
